Metadata_platename,Metadata_platenum,Metadata_well,Count_Nuclei,hc_Count_Nuclei_normalized,hc_Count_Nuclei_z_score,Row,Col,Compound Plate #,Chemical.Name,Treatments,Positive.control
MRMTRP24,12399,B15,605.5,414.523,-0.098,B,15,24,BCC0040850,DRUG,no
MRMTRP38,12335,M17,605.5,408.352,-0.144,M,17,38,BCC0094842,DRUG,no
MRMTRP08,12298,C14,605.5,334.914,-0.7,C,14,8,BCC0052250,DRUG,no
MRMTRP34,12331,N12,606,688.617,1.975,N,12,34,BCC0070659,DRUG,no
MRMTRP32,12329,B15,606,653.828,1.712,B,15,32,BCC0040000,DRUG,no
MRMTRP10uM05,12392,G08,606,647.898,1.667,G,8,5,Bethanechol chloride,DRUG,no
MRMTRP35,12332,A09,606,520.75,0.706,A,9,35,BCC0045925,DRUG,no
MRMTRP38,12335,O16,606,434.445,0.053,O,16,38,BCC0095755,DRUG,no
MRMTRP10uM03,12388,A06,606,420.875,-0.05,A,6,3,Haloprogin,DRUG,no
MRMTRP28,12321,G22,606,402.852,-0.186,G,22,28,BCC0094332,DRUG,no
MRMTRP20,12314,K09,606,383.172,-0.335,K,9,20,BCC0110254,DRUG,no
MRMTRP22,12316,B04,606,372.516,-0.415,B,4,22,DMSO,EtBr,no
MRMTRP08,12298,G06,606,354.945,-0.548,G,6,8,BCC0049754,DRUG,no
MRMTRP17,12398,I07,606,144.898,-2.137,I,7,17,BCC0052630,DRUG,no
MRMTRP10uM05,12392,C14,606.5,534.922,0.813,C,14,5,Trifluridine,DRUG,no
MRMTRP31,12328,P03,606.5,533.625,0.803,P,3,31,PAC,DMSO,no
MRMTRP20,12314,D17,606.5,466.258,0.293,D,17,20,BCC0057732,DRUG,no
MRMTRP10uM01,12384,N08,606.5,460.477,0.25,N,8,1,Empty,DRUG,no
MRMTRP37,12334,P13,606.5,409.922,-0.133,P,13,37,BCC0060968,DRUG,no
MRMTRP42,12381,P19,606.5,252.836,-1.321,P,19,42,BCC0036200,DRUG,no
MRMTRP1uM03,12387,N01,607,838.945,3.112,N,1,3,DMSO,DMSO,no
MRMTRP10uM05,12392,K06,607,586.734,1.205,K,6,5,Ranolazine,DRUG,no
MRMTRP22,12316,E16,607,479.703,0.395,E,16,22,BCC0031759,DRUG,no
MRMTRP14,12397,M05,607,424.828,-0.02,M,5,14,BCC0036617,DRUG,no
MRMTRP27,12320,B19,607,409.484,-0.136,B,19,27,BCC0104917,DRUG,no
MRMTRP37,12334,C13,607,397.625,-0.226,C,13,37,BCC0031707,DRUG,no
MRMTRP08,12298,F10,607,396.148,-0.237,F,10,8,BCC0039252,DRUG,no
MRMTRP38,12335,B13,607,395.609,-0.241,B,13,38,BCC0078780,DRUG,no
MRMTRP22,12316,D07,607,341.336,-0.651,D,7,22,BCC0053691,DRUG,no
MRMTRP32,12329,A13,607.5,472.414,0.34,A,13,32,BCC0096290,DRUG,no
MRMTRP28,12321,G06,607.5,381.68,-0.346,G,6,28,BCC0064080,DRUG,no
MRMTRP19,12313,I07,607.5,341.43,-0.651,I,7,19,BCC0095608,DRUG,no
MRMTRP33,12330,C14,608,698.258,2.048,C,14,33,BCC0105608,DRUG,no
MRMTRP15,12304,F01,608,668.531,1.823,F,1,15,DMSO,DMSO,no
MRMTRP16,12311,B14,608,552.789,0.948,B,14,16,BCC0098359,DRUG,no
MRMTRP38,12335,G13,608,499.875,0.548,G,13,38,BCC0034609,DRUG,no
MRMTRP11,12301,O15,608,431.328,0.029,O,15,11,BCC0040983,DRUG,no
MRMTRP10uM01,12384,I16,608.5,693.352,2.011,I,16,1,2-Aminopurine,DRUG,no
MRMTRP1uM04,12389,C11,608.5,647.906,1.667,C,11,4,Halcinonide,DRUG,no
MRMTRP28,12321,F24,608.5,619.281,1.451,F,24,28,BCC0032530,DRUG,no
MRMTRP41,12401,E06,608.5,570.234,1.08,E,6,41,BCC0111526,DRUG,no
MRMTRP1uM05,12391,B06,608.5,547.578,0.908,B,6,5,Silodosin,DRUG,no
MRMTRP42,12381,N15,608.5,461.703,0.259,N,15,42,BCC0006784,DRUG,no
MRMTRP26,12319,F20,608.5,450.055,0.171,F,20,26,BCC0032228,DRUG,no
MRMTRP09,12299,M18,608.5,439.297,0.09,M,18,9,BCC0041206,DRUG,no
MRMTRP26,12319,H16,608.5,434.781,0.055,H,16,26,BCC0080502,DRUG,no
MRMTRP26,12319,A18,608.5,434.156,0.051,A,18,26,BCC0097244,DRUG,no
MRMTRP17,12398,J10,608.5,415.055,-0.094,J,10,17,BCC0040374,DRUG,no
MRMTRP10,12300,N11,608.5,387.977,-0.299,N,11,10,BCC0036498,DRUG,no
MRMTRP28,12321,I19,608.5,352.234,-0.569,I,19,28,BCC0038722,DRUG,no
MRMTRP29,12322,N12,608.5,247.18,-1.363,N,12,29,BCC0070257,DRUG,no
MRMTRP1uM03,12387,C03,609,497.656,0.531,C,3,3,STS,DMSO,no
MRMTRP11,12301,P12,609,422.977,-0.034,P,12,11,BCC0103000,DRUG,no
MRMTRP22,12316,D06,609,383.281,-0.334,D,6,22,BCC0096265,DRUG,no
MRMTRP10uM05,12392,C07,609,266.023,-1.221,C,7,5,Pirlindole mesylate,DRUG,no
MRMTRP06,12296,A09,609,-4.641,-3.268,A,9,6,BCC0085523,DRUG,no
MRMTRP19,12313,P21,609.5,752.773,2.46,P,21,19,BCC0100754,DRUG,no
MRMTRP10uM02,12386,C18,609.5,556.102,0.973,C,18,2,Acetylsalicylsalicylic acid,DRUG,no
MRMTRP10uM03,12388,P09,609.5,408.25,-0.145,P,9,3,Tolazamide,DRUG,no
MRMTRP10uM02,12386,A23,609.5,378.414,-0.371,A,23,2,Azaguanine-8,DRUG,no
MRMTRP29,12322,C15,609.5,333.773,-0.708,C,15,29,BCC0046234,DRUG,no
MRMTRP06,12296,I09,609.5,232.156,-1.477,I,9,6,BCC0101263,DRUG,no
MRMTRP14,12397,A01,609.5,-28.938,-3.452,A,1,14,DMSO,DMSO,no
MRMTRP10uM03,12388,D14,610,540.984,0.859,D,14,3,Acetopromazine maleate salt,DRUG,no
MRMTRP38,12335,B11,610,387.313,-0.304,B,11,38,BCC0054123,DRUG,no
MRMTRP1uM05,12391,C02,610.5,686.633,1.96,C,2,5,STS,EtBr,no
MRMTRP10uM04,12390,I17,610.5,625.57,1.498,I,17,4,Estropipate,DRUG,no
MRMTRP20,12314,H22,610.5,595.031,1.267,H,22,20,BCC0096182,DRUG,no
MRMTRP36,12333,K07,610.5,587.117,1.208,K,7,36,BCC0056134,DRUG,no
MRMTRP40,12336,K05,610.5,552.383,0.945,K,5,40,BCC0094148,DRUG,no
MRMTRP36,12333,M08,610.5,512.719,0.645,M,8,36,BCC0050153,DRUG,no
MRMTRP32,12329,O17,610.5,442.742,0.116,O,17,32,BCC0071328,DRUG,no
MRMTRP42,12381,E12,610.5,435.234,0.059,E,12,42,BCC0045289,DRUG,no
MRMTRP10uM05,12392,P09,610.5,428.211,0.006,P,9,5,Rufloxacin,DRUG,no
MRMTRP11,12301,C07,610.5,367.234,-0.455,C,7,11,BCC0046299,DRUG,no
MRMTRP17,12398,B04,610.5,344.93,-0.624,B,4,17,DMSO,EtBr,no
MRMTRP10,12300,N07,610.5,318.016,-0.828,N,7,10,BCC0030880,DRUG,no
MRMTRP28,12321,E20,610.5,269.133,-1.197,E,20,28,BCC0040708,DRUG,no
MRMTRP20,12314,B10,610.5,183.031,-1.849,B,10,20,BCC0006939,DRUG,no
MRMTRP38,12335,C15,611,536.992,0.828,C,15,38,BCC0053129,DRUG,no
MRMTRP10uM01,12384,H09,611,523.063,0.723,H,9,1,Aminoresveratrol sulfate,DRUG,no
MRMTRP1uM02,12385,P14,611,439.609,0.092,P,14,2,Glibenclamide,DRUG,no
MRMTRP27,12320,B03,611,399.758,-0.209,B,3,27,DMSO,DMSO,no
MRMTRP43,12382,M14,611,386.602,-0.309,M,14,43,BCC0031050,DRUG,no
MRMTRP26,12319,H23,611.5,612.367,1.398,H,23,26,BCC0059612,DRUG,no
MRMTRP1uM01,12383,E04,611.5,572.625,1.098,E,4,1,DMSO,EtBr,no
MRMTRP14,12397,E01,611.5,499.047,0.541,E,1,14,DMSO,DMSO,no
MRMTRP39,12400,J18,611.5,474.813,0.358,J,18,39,BCC0074358,DRUG,no
MRMTRP12,12302,N23,611.5,412.016,-0.117,N,23,12,BCC0051207,DRUG,no
MRMTRP12,12302,E23,611.5,407.797,-0.149,E,23,12,BCC0029516,DRUG,no
MRMTRP39,12400,K03,611.5,391.945,-0.269,K,3,39,STS,DMSO,no
MRMTRP18,12312,L11,611.5,311.164,-0.879,L,11,18,BCC0030009,DRUG,no
MRMTRP18,12312,N09,611.5,234.188,-1.462,N,9,18,BCC0065694,DRUG,no
MRMTRP1uM02,12385,N12,612,657.352,1.739,N,12,2,Bupivacaine hydrochloride,DRUG,no
MRMTRP09,12299,N01,612,651.438,1.694,N,1,9,DMSO,DMSO,no
MRMTRP1uM02,12385,D12,612,572.273,1.095,D,12,2,Niflumic acid,DRUG,no
MRMTRP29,12322,F18,612,497.898,0.533,F,18,29,BCC0108553,DRUG,no
MRMTRP1uM03,12387,C07,612,479.906,0.397,C,7,3,"Zidovudine, AZT",DRUG,no
MRMTRP32,12329,M13,612,473.789,0.35,M,13,32,BCC0076468,DRUG,no
MRMTRP06,12296,F15,612,423.281,-0.032,F,15,6,BCC0068453,DRUG,no
MRMTRP25,12318,E10,612,380.305,-0.357,E,10,25,BCC0104138,DRUG,no
MRMTRP29,12322,O15,612.5,546.398,0.9,O,15,29,BCC0100106,DRUG,no
MRMTRP27,12320,M03,612.5,536.961,0.828,M,3,27,DMSO,DMSO,no
MRMTRP37,12334,A20,612.5,452.781,0.192,A,20,37,BCC0075443,DRUG,no
MRMTRP23,12317,E07,612.5,352.109,-0.57,E,7,23,BCC0050997,DRUG,no
MRMTRP26,12319,D12,612.5,334.648,-0.702,D,12,26,BCC0085951,DRUG,no
MRMTRP24,12399,B05,612.5,296.633,-0.989,B,5,24,BCC0112472,DRUG,no
MRMTRP32,12329,P18,613,652.68,1.703,P,18,32,BCC0083546,DRUG,no
MRMTRP22,12316,H05,613,643.953,1.637,H,5,22,BCC0032188,DRUG,no
MRMTRP12,12302,B21,613,501.125,0.557,B,21,12,BCC0094382,DRUG,no
MRMTRP38,12335,K09,613,485.508,0.439,K,9,38,BCC0080177,DRUG,no
MRMTRP39,12400,L13,613,420.352,-0.054,L,13,39,BCC0038509,DRUG,no
MRMTRP26,12319,M12,613,345.305,-0.621,M,12,26,BCC0067498,DRUG,no
MRMTRP09,12299,O21,613,283.648,-1.088,O,21,9,BCC0042390,DRUG,no
MRMTRP36,12333,B19,613.5,652.789,1.704,B,19,36,BCC0089862,DRUG,no
MRMTRP20,12314,M10,613.5,553.438,0.953,M,10,20,BCC0006916,DRUG,no
MRMTRP08,12298,B22,613.5,458.539,0.235,B,22,8,BCC0030958,DRUG,no
MRMTRP25,12318,K18,613.5,454.516,0.205,K,18,25,BCC0042650,DRUG,no
MRMTRP15,12304,N14,614,712.93,2.159,N,14,15,BCC0046740,DRUG,no
MRMTRP15,12304,J17,614,662.594,1.778,J,17,15,BCC0032261,DRUG,no
MRMTRP07,12297,H04,614,657.195,1.738,H,4,7,PAC,EtBr,no
MRMTRP06,12296,E18,614,426.617,-0.006,E,18,6,BCC0037701,DRUG,no
MRMTRP42,12381,H18,614,426.477,-0.007,H,18,42,BCC0035351,DRUG,no
MRMTRP09,12299,P04,614,407.836,-0.148,P,4,9,PAC,EtBr,no
MRMTRP13,12303,C04,614,363.461,-0.484,C,4,13,STS,EtBr,no
MRMTRP16,12311,D10,614.5,673.336,1.86,D,10,16,BCC0006806,DRUG,no
MRMTRP10uM03,12388,F15,614.5,652.547,1.702,F,15,3,Sibutramine hydrochloride,DRUG,no
MRMTRP18,12312,O16,614.5,527.492,0.757,O,16,18,BCC0034594,DRUG,no
MRMTRP20,12314,F03,614.5,504.633,0.584,F,3,20,DMSO,DMSO,no
MRMTRP21,12315,B22,614.5,480.422,0.401,B,22,21,,DRUG,no
MRMTRP10uM01,12384,D09,614.5,430.766,0.025,D,9,1,Valproic acid,DRUG,no
MRMTRP10uM01,12384,P06,614.5,425.352,-0.016,P,6,1,Empty,DRUG,no
MRMTRP21,12315,O02,614.5,366.688,-0.46,O,2,21,PAC,EtBr,no
MRMTRP09,12299,A11,614.5,321.844,-0.799,A,11,9,BCC0061434,DRUG,no
MRMTRP10uM05,12392,A02,614.5,296.734,-0.989,A,2,5,DMSO,EtBr,no
MRMTRP10uM02,12386,L07,615,707.078,2.115,L,7,2,Fenspiride hydrochloride,DRUG,no
MRMTRP11,12301,H09,615,514.234,0.656,H,9,11,BCC0085519,DRUG,no
MRMTRP1uM05,12391,E17,615,507.063,0.602,E,17,5,Norgestimate,DRUG,no
MRMTRP16,12311,B10,615,499.539,0.545,B,10,16,BCC0006555,DRUG,no
MRMTRP1uM04,12389,A20,615,465.516,0.288,A,20,4,Sulfanilamide,DRUG,no
MRMTRP20,12314,E05,615,435.031,0.057,E,5,20,BCC0061407,DRUG,no
MRMTRP38,12335,O13,615,427.563,0.001,O,13,38,BCC0030363,DRUG,no
MRMTRP29,12322,G12,615,252.43,-1.324,G,12,29,BCC0039176,DRUG,no
MRMTRP06,12296,H07,615,227.43,-1.513,H,7,6,BCC0078432,DRUG,no
MRMTRP42,12381,A06,615,221.508,-1.558,A,6,42,BCC0006837,DRUG,no
MRMTRP10uM03,12388,L09,615.5,625.328,1.497,L,9,3,Atovaquone,DRUG,no
MRMTRP20,12314,A22,615.5,590.781,1.235,A,22,20,BCC0096204,DRUG,no
MRMTRP42,12381,J05,615.5,569.008,1.071,J,5,42,BCC0075272,DRUG,no
MRMTRP26,12319,M21,615.5,558.016,0.987,M,21,26,BCC0038640,DRUG,no
MRMTRP28,12321,L15,615.5,506.328,0.597,L,15,28,BCC0100946,DRUG,no
MRMTRP20,12314,C22,615.5,448.609,0.16,C,22,20,BCC0096846,DRUG,no
MRMTRP08,12298,H11,615.5,425.07,-0.018,H,11,8,BCC0080428,DRUG,no
MRMTRP07,12297,G22,615.5,420.953,-0.049,G,22,7,BCC0097834,DRUG,no
MRMTRP06,12296,F05,615.5,376.648,-0.384,F,5,6,BCC0125050,DRUG,no
MRMTRP22,12316,M08,615.5,352.445,-0.567,M,8,22,BCC0042988,DRUG,no
MRMTRP19,12313,M05,615.5,337.867,-0.678,M,5,19,BCC0044801,DRUG,no
MRMTRP26,12319,E11,615.5,305.109,-0.925,E,11,26,BCC0078138,DRUG,no
MRMTRP10uM05,12392,P23,616,924.352,3.758,P,23,5,Imatinib,DRUG,no
MRMTRP1uM01,12383,I17,616,581.32,1.164,I,17,1,Gabexate mesylate,DRUG,no
MRMTRP14,12397,F05,616,533.125,0.799,F,5,14,BCC0040197,DRUG,no
MRMTRP1uM02,12385,G16,616,463.75,0.275,G,16,2,Chlorpheniramine maleate,DRUG,no
MRMTRP07,12297,K22,616,433.953,0.049,K,22,7,BCC0086766,DRUG,no
MRMTRP11,12301,G09,616,430.078,0.02,G,9,11,BCC0036572,DRUG,no
MRMTRP22,12316,E14,616,424.398,-0.023,E,14,22,BCC0091311,DRUG,no
MRMTRP28,12321,H07,616,369.305,-0.44,H,7,28,BCC0097258,DRUG,no
MRMTRP37,12334,D08,616.5,653.813,1.712,D,8,37,BCC0069770,DRUG,no
MRMTRP10,12300,I09,616.5,624.773,1.492,I,9,10,BCC0113091,DRUG,no
MRMTRP22,12316,K01,616.5,498.813,0.54,K,1,22,STS,DMSO,no
MRMTRP36,12333,O07,616.5,495.867,0.517,O,7,36,BCC0060397,DRUG,no
MRMTRP38,12335,P07,616.5,480.234,0.399,P,7,38,BCC0079387,DRUG,no
MRMTRP1uM04,12389,E11,617,805.859,2.862,E,11,4,Tetraethylenepentamine pentahydrochloride,DRUG,no
MRMTRP1uM05,12391,E07,617,452.602,0.19,E,7,5,Dimaprit dihydrochloride,DRUG,no
MRMTRP20,12314,A10,617,446.719,0.146,A,10,20,BCC0006663,DRUG,no
MRMTRP19,12313,N03,617,418.664,-0.066,N,3,19,DMSO,DMSO,no
MRMTRP10,12300,O09,617,415.773,-0.088,O,9,10,BCC0032080,DRUG,no
MRMTRP06,12296,H09,617,403.344,-0.182,H,9,6,BCC0030820,DRUG,no
MRMTRP19,12313,P09,617,379.445,-0.363,P,9,19,BCC0064226,DRUG,no
MRMTRP26,12319,E13,617,243.953,-1.388,E,13,26,BCC0112498,DRUG,no
MRMTRP25,12318,H06,617.5,564.234,1.034,H,6,25,BCC0093730,DRUG,no
MRMTRP38,12335,O20,617.5,544.961,0.889,O,20,38,BCC0056520,DRUG,no
MRMTRP22,12316,C22,617.5,530.477,0.779,C,22,22,BCC0090992,DRUG,no
MRMTRP11,12301,P18,617.5,457.531,0.227,P,18,11,BCC0064229,DRUG,no
MRMTRP43,12382,P15,617.5,431.438,0.03,P,15,43,BCC0039179,DRUG,no
MRMTRP39,12400,J11,617.5,386.445,-0.31,J,11,39,BCC0036101,DRUG,no
MRMTRP36,12333,N08,618,578.281,1.141,N,8,36,BCC0047148,DRUG,no
MRMTRP09,12299,K11,618,571.25,1.088,K,11,9,BCC0052874,DRUG,no
MRMTRP43,12382,F15,618,506.281,0.596,F,15,43,BCC0046245,DRUG,no
MRMTRP18,12312,K17,618,475.5,0.363,K,17,18,BCC0079886,DRUG,no
MRMTRP11,12301,I18,618,474.906,0.359,I,18,11,BCC0032112,DRUG,no
MRMTRP25,12318,E06,618,445.672,0.138,E,6,25,BCC0077177,DRUG,no
MRMTRP10,12300,D11,618,416.82,-0.08,D,11,10,BCC0006879,DRUG,no
MRMTRP21,12315,C18,618,414.016,-0.102,C,18,21,,DRUG,no
MRMTRP22,12316,K14,618.5,632.602,1.552,K,14,22,BCC0091324,DRUG,no
MRMTRP35,12332,P09,618.5,601.438,1.316,P,9,35,BCC0047132,DRUG,no
MRMTRP43,12382,K06,618.5,494.102,0.504,K,6,43,BCC0035857,DRUG,no
MRMTRP14,12397,P05,618.5,430.078,0.02,P,5,14,BCC0042552,DRUG,no
MRMTRP08,12298,M23,618.5,383.195,-0.335,M,23,8,BCC0065705,DRUG,no
MRMTRP28,12321,B03,618.5,383.141,-0.335,B,3,28,DMSO,DMSO,no
MRMTRP43,12382,L13,618.5,301.047,-0.956,L,13,43,BCC0081759,DRUG,no
MRMTRP42,12381,M22,618.5,248.68,-1.352,M,22,42,BCC0047675,DRUG,no
MRMTRP08,12298,D24,619,823.609,2.996,D,24,8,BCC0031096,DRUG,no
MRMTRP20,12314,P04,619,594.852,1.266,P,4,20,PAC,EtBr,no
MRMTRP10,12300,L14,619,573.625,1.105,L,14,10,BCC0039571,DRUG,no
MRMTRP18,12312,I04,619,507.18,0.603,I,4,18,DMSO,EtBr,no
MRMTRP24,12399,I05,619,505.461,0.59,I,5,24,BCC0086354,DRUG,no
MRMTRP10uM03,12388,A19,619,491.281,0.483,A,19,3,Tacrine hydrochloride,DRUG,no
MRMTRP37,12334,M11,619,446.281,0.142,M,11,37,BCC0063526,DRUG,no
MRMTRP29,12322,E05,619,416.867,-0.08,E,5,29,BCC0071453,DRUG,no
MRMTRP07,12297,J16,619,292.203,-1.023,J,16,7,BCC0105732,DRUG,no
MRMTRP1uM03,12387,B16,619.5,743.258,2.388,B,16,3,Itraconazole,DRUG,no
MRMTRP25,12318,O20,619.5,742.805,2.385,O,20,25,BCC0049808,DRUG,no
MRMTRP38,12335,I17,619.5,597.633,1.287,I,17,38,BCC0094869,DRUG,no
MRMTRP12,12302,G23,619.5,587.156,1.208,G,23,12,BCC0029607,DRUG,no
MRMTRP10uM02,12386,G06,619.5,572.648,1.098,G,6,2,Metolazone,DRUG,no
MRMTRP1uM05,12391,C08,619.5,547.992,0.912,C,8,5,Pivmecillinam hydrochloride,DRUG,no
MRMTRP22,12316,I01,619.5,504.266,0.581,I,1,22,DMSO,DMSO,no
MRMTRP29,12322,D12,619.5,329.898,-0.738,D,12,29,BCC0039201,DRUG,no
MRMTRP10uM04,12390,B09,619.5,284.68,-1.08,B,9,4,Spectinomycin dihydrochloride,DRUG,no
MRMTRP12,12302,B05,619.5,231.273,-1.484,B,5,12,BCC0036827,DRUG,no
MRMTRP22,12316,L04,620,760.797,2.521,L,4,22,STS,EtBr,no
MRMTRP41,12401,B18,620,687.555,1.967,B,18,41,BCC0109248,DRUG,no
MRMTRP31,12328,A22,620,628.844,1.523,A,22,31,BCC0062846,DRUG,no
MRMTRP12,12302,E12,620,538.492,0.84,E,12,12,BCC0032863,DRUG,no
MRMTRP1uM01,12383,F11,620,483.039,0.42,F,11,1,B2,DRUG,no
MRMTRP32,12329,O06,620,474.453,0.355,O,6,32,BCC0034131,DRUG,no
MRMTRP18,12312,I12,620,414.688,-0.097,I,12,18,BCC0029585,DRUG,no
MRMTRP25,12318,E19,620,399.125,-0.214,E,19,25,BCC0074182,DRUG,no
MRMTRP18,12312,K12,620,337.281,-0.682,K,12,18,BCC0029581,DRUG,no
MRMTRP07,12297,H11,620,234.969,-1.456,H,11,7,BCC0040049,DRUG,no
MRMTRP42,12381,A08,620,174.508,-1.913,A,8,42,BCC0040200,DRUG,no
MRMTRP15,12304,J04,620.5,750.953,2.447,J,4,15,DMSO,EtBr,no
MRMTRP24,12399,D12,620.5,544.898,0.888,D,12,24,BCC0037069,DRUG,no
MRMTRP40,12336,O08,620.5,490.945,0.48,O,8,40,BCC0048560,DRUG,no
MRMTRP10,12300,C22,620.5,474.727,0.358,C,22,10,BCC0090381,DRUG,no
MRMTRP26,12319,N06,620.5,468.703,0.312,N,6,26,BCC0061987,DRUG,no
MRMTRP18,12312,G10,620.5,419.18,-0.063,G,10,18,BCC0065695,DRUG,no
MRMTRP25,12318,E07,620.5,408.422,-0.144,E,7,25,BCC0125041,DRUG,no
MRMTRP06,12296,I19,620.5,353.344,-0.56,I,19,6,BCC0046534,DRUG,no
MRMTRP38,12335,H20,621,760.352,2.518,H,20,38,BCC0085122,DRUG,no
MRMTRP12,12302,D19,621,659.625,1.756,D,19,12,BCC0047119,DRUG,no
MRMTRP09,12299,F12,621,587.305,1.209,F,12,9,BCC0054835,DRUG,no
MRMTRP30,12327,P14,621,562.297,1.02,P,14,30,BCC0038864,DRUG,no
MRMTRP16,12311,G03,621,504.359,0.582,G,3,16,PAC,DMSO,no
MRMTRP19,12313,A04,621,445.57,0.137,A,4,19,DMSO,EtBr,no
MRMTRP39,12400,E05,621,261.094,-1.258,E,5,39,BCC0038861,DRUG,no
MRMTRP29,12322,J18,621.5,550.414,0.93,J,18,29,BCC0006477,DRUG,no
MRMTRP1uM03,12387,I11,621.5,509.445,0.62,I,11,3,Brinzolamide,DRUG,no
MRMTRP21,12315,I14,621.5,491.828,0.487,I,14,21,BCC0094017,DRUG,no
MRMTRP09,12299,B21,621.5,442.57,0.114,B,21,9,BCC0042114,DRUG,no
MRMTRP10uM01,12384,H12,621.5,435.023,0.057,H,12,1,Empty,DRUG,no
MRMTRP16,12311,C03,621.5,423.484,-0.03,C,3,16,STS,DMSO,no
MRMTRP06,12296,K10,621.5,291.766,-1.026,K,10,6,BCC0034135,DRUG,no
MRMTRP37,12334,N09,622,639.57,1.604,N,9,37,BCC0094338,DRUG,no
MRMTRP11,12301,D14,622,581.297,1.164,D,14,11,BCC0032571,DRUG,no
MRMTRP20,12314,C20,622,461.281,0.256,C,20,20,BCC0048731,DRUG,no
MRMTRP37,12334,O17,622,455.109,0.209,O,17,37,BCC0064382,DRUG,no
MRMTRP26,12319,M20,622,442.836,0.116,M,20,26,BCC0031407,DRUG,no
MRMTRP29,12322,M15,622,439.961,0.095,M,15,29,BCC0100113,DRUG,no
MRMTRP28,12321,K20,622,417.93,-0.072,K,20,28,BCC0034237,DRUG,no
MRMTRP19,12313,I05,622,400.133,-0.207,I,5,19,BCC0044609,DRUG,no
MRMTRP10uM04,12390,O08,622,312.156,-0.872,O,8,4,Cloperastine hydrochloride,DRUG,no
MRMTRP10uM01,12384,A17,622,276.352,-1.143,A,17,1,CA-074 Me,DRUG,no
MRMTRP06,12296,B08,622,240.477,-1.414,B,8,6,BCC0030986,DRUG,no
MRMTRP07,12297,O07,622,139.289,-2.179,O,7,7,BCC0034762,DRUG,no
MRMTRP23,12317,L03,622.5,735.992,2.333,L,3,23,STS,DMSO,no
MRMTRP11,12301,K04,622.5,697.773,2.044,K,4,11,STS,EtBr,no
MRMTRP20,12314,J08,622.5,668.43,1.822,J,8,20,BCC0110360,DRUG,no
MRMTRP16,12311,O12,622.5,600.359,1.308,O,12,16,BCC0079284,DRUG,no
MRMTRP30,12327,A13,622.5,592.594,1.249,A,13,30,BCC0056788,DRUG,no
MRMTRP17,12398,D02,622.5,544.273,0.884,D,2,17,STS,EtBr,no
MRMTRP10uM03,12388,M13,622.5,462.664,0.266,M,13,3,GBR 12909 dihydrochloride,DRUG,no
MRMTRP21,12315,E13,622.5,444.531,0.129,E,13,21,BCC0085845,DRUG,no
MRMTRP19,12313,K03,622.5,436.242,0.066,K,3,19,STS,DMSO,no
MRMTRP25,12318,M19,622.5,433.109,0.043,M,19,25,BCC0065599,DRUG,no
MRMTRP07,12297,M01,622.5,431.281,0.029,M,1,7,DMSO,DMSO,no
MRMTRP17,12398,F03,622.5,425.617,-0.014,F,3,17,DMSO,DMSO,no
MRMTRP29,12322,O13,622.5,398.766,-0.217,O,13,29,BCC0046862,DRUG,no
MRMTRP39,12400,D07,622.5,397.492,-0.227,D,7,39,BCC0105468,DRUG,no
MRMTRP26,12319,K14,622.5,395.117,-0.245,K,14,26,BCC0074073,DRUG,no
MRMTRP15,12304,J09,622.5,355.383,-0.545,J,9,15,BCC0097924,DRUG,no
MRMTRP27,12320,F09,622.5,321.281,-0.803,F,9,27,BCC0104866,DRUG,no
MRMTRP28,12321,N17,622.5,311.188,-0.879,N,17,28,BCC0048745,DRUG,no
MRMTRP20,12314,J02,623,779.633,2.664,J,2,20,DMSO,EtBr,no
MRMTRP10uM02,12386,N01,623,703.75,2.09,N,1,2,DMSO,DMSO,no
MRMTRP10uM01,12384,G16,623,667.227,1.813,G,16,1,Hypericin,DRUG,no
MRMTRP10uM05,12392,B14,623,657.313,1.738,B,14,5,Amlexanox,DRUG,no
MRMTRP42,12381,I03,623,610.5,1.384,I,3,42,DMSO,DMSO,no
MRMTRP1uM01,12383,N12,623,434.586,0.054,N,12,1,Empty,DRUG,no
MRMTRP10uM04,12390,G11,623,418.656,-0.067,G,11,4,Oxacillin sodium,DRUG,no
MRMTRP23,12317,B04,623,401.047,-0.2,B,4,23,DMSO,EtBr,no
MRMTRP19,12313,O12,623,384.266,-0.327,O,12,19,BCC0086955,DRUG,no
MRMTRP24,12399,J17,623.5,840.453,3.123,J,17,24,BCC0030227,DRUG,no
MRMTRP22,12316,F05,623.5,562.484,1.021,F,5,22,BCC0032174,DRUG,no
MRMTRP10,12300,F12,623.5,502.117,0.565,F,12,10,BCC0051733,DRUG,no
MRMTRP39,12400,D16,623.5,473.656,0.349,D,16,39,BCC0038248,DRUG,no
MRMTRP10uM04,12390,I08,623.5,473.594,0.349,I,8,4,Meclofenoxate hydrochloride,DRUG,no
MRMTRP25,12318,E18,623.5,433.422,0.045,E,18,25,BCC0070809,DRUG,no
MRMTRP39,12400,N09,623.5,427.273,-0.001,N,9,39,BCC0051448,DRUG,no
MRMTRP25,12318,M09,623.5,412.945,-0.11,M,9,25,BCC0030095,DRUG,no
MRMTRP31,12328,O10,623.5,410.844,-0.126,O,10,31,BCC0105906,DRUG,no
MRMTRP43,12382,C18,623.5,375.211,-0.395,C,18,43,BCC0039544,DRUG,no
MRMTRP11,12301,O21,624,670.063,1.835,O,21,11,BCC0006305,DRUG,no
